Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Egypt, Arab Rep.",EGY,Age dependency ratio (% of working-age population),SP.POP.DPND,81.24112480036717,80.31341416042953,79.48940133452501,78.47369835676339,77.3905241296368,76.19058954398248,74.95366777176325,73.70847554723822,72.33131083130124,70.86955005190283,69.39345498487836,67.94024225435774,66.56014619707243,65.20380923732178,63.911703773231466,62.78035684103479,61.8838704393503,61.26571547653599,60.90755683073419,60.759536578054174,60.81639187848669,60.9062133572649,61.04069373013223,61.26146321098804,61.5419614141439,61.97786562185336,62.335350210571264,62.52503991732318,62.48360244223636,62.168205937775525,61.72155271332552,61.11556544804439,60.4614725337186,59.75667103570471
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.512,4.315,4.149,3.993,3.865,3.764,3.7,3.682,3.681,3.599,3.505,3.46,3.412,3.352,3.283,3.254,3.223,3.237,3.238,3.259,3.296,3.311,3.4,3.49,3.49,3.5,3.35,3.31,3.02,2.87,2.85,2.75,2.75,2.75
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,58.66353709377668,60.30337736701994,61.761675624089605,63.20325581395349,64.57942538550404,65.95270681601286,67.33441960922195,68.74452760058266,70.26299060726305,71.84786177105832,73.41733286453363,74.99324827967251,76.58761062835903,78.20940077351952,79.84071826811994,81.47170023607414,83.07840976442814,84.6614345270983,86.25725953086544,87.90158822643026,89.60376914963082,91.50942689236024,93.58682103571248,95.7693033301522,97.9744376914963,100.05258124466322,102.10918579536892,104.17003063940932,106.16514541162287,108.04476166557838,109.81478125470892,111.46416997337889,113.1330051735396,115.05929177758804
"Egypt, Arab Rep.",EGY,Population growth (annual %),SP.POP.GROW,2.92960944817985,2.7569751613283,2.3894924999556,2.30727793019304,2.15400517051219,2.10420542038277,2.07336196347662,2.07255934283796,2.18480759530922,2.23056416641405,2.16091978529782,2.12380362345226,2.10372359745955,2.09545323003183,2.06437734857129,2.02220952721924,1.95291342300488,1.88753217077119,1.86740413264217,1.88836522446639,1.91795124102801,2.1044607622412,2.24475795490011,2.30526364315625,2.27643956620182,2.09892554805563,2.03468294927084,1.99817843887244,1.89713831833082,1.75497438173801,1.62495386951696,1.4908053906311,1.48609697540294,1.68834126904494
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,58396618.0,60028997.0,61480660.0,62915681.0,64285589.0,65652622.0,67028048.0,68431740.0,69943294.0,71520954.0,73083284.0,74652029.0,76239137.0,77853548.0,79477443.0,81101004.0,82700403.0,84276225.0,85864789.0,87501636.0,89196072.0,91093059.0,93161001.0,95333553.0,97528654.0,99597342.0,101644589.0,103696057.0,105682094.0,107553158.0,109315124.0,110957008.0,112618250.0,114535772.0
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.5688827270165,43.3758077989551,43.1765905116707,42.9872125093605,42.823655436222,42.7019009364527,42.6396966117235,42.6357980293511,42.6559554142127,42.6900387539957,42.7339398932519,42.7835506765333,42.8347629483917,42.8834685533792,42.9255593360476,42.9569271409488,42.9729991680104,42.9729666344509,42.9608989120873,42.9383470624904,42.9057175520154,42.8634168470177,42.8118514138525,42.7514277188751,42.6825522284408,42.6056314089048,42.5210717266225,42.4486008687179,42.4577177449969,42.4812027332648,42.5181534630674,42.5686062621468,42.6325129008032,42.7098115041919
Ethiopia,ETH,Age dependency ratio (% of working-age population),SP.POP.DPND,95.88675605336805,95.8232624599868,95.89263788929054,96.47872204176448,97.07303624224052,97.62123966875444,98.24300772238396,99.09246808133564,100.04791916745546,100.86943325619384,101.46430009786984,101.75411533297644,101.6743906822629,101.34073968549764,100.86532623213476,100.27472026184728,99.50057795809236,98.45154800782178,97.17303467086398,95.68891586295716,93.99875555063775,92.16596171409202,90.2361319500354,88.27615481889886,86.33465985832571,84.45717950959676,82.66224257672395,80.98542605512962,79.51791957329529,78.2497670217938,77.05321019228887,75.92750654330703,74.91758521765082,74.02486571566416
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.196,7.161,7.125,7.088,7.051,6.998,6.928,6.869,6.792,6.721,6.654,6.579,6.499,6.4,6.301,6.194,6.047,5.887,5.695,5.488,5.282,5.08,4.887,4.708,4.605,4.529,4.473,4.401,4.371,4.347,4.274,4.177,4.082,3.989
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,53.708891,53.708891,53.708891,53.708891,55.611508,57.537335,59.467635,61.404539,63.363524,65.374561,67.411494,69.487762,71.635517,73.832663,67.40863725263209,69.43778476657536,71.50677486316836,73.63186220618392,75.7983969601131,77.98026313574317,80.22403021165704,82.53767959261195,84.88418077869567,87.22415785398204,89.59874024656496,92.0367822337439,94.56147997644784,97.17443525903262,99.82988253895624,102.55215954974562,105.37009089544534,108.2303782985215,111.10715137667846,114.03795201200036
Ethiopia,ETH,Population growth (annual %),SP.POP.GROW,3.70151417338649,4.33132322477119,4.20762887536633,3.51513575633339,3.48116024765652,3.40438831875411,3.2998173533243,3.20515425246965,3.14046071441714,3.12448426110007,3.06823302462214,3.03351132311934,3.04403477269573,3.02102233073437,2.99474712931538,2.96602247201649,2.93729031507005,2.93015925736888,2.89435688963486,2.83966010377931,2.83517457968806,2.84354457485296,2.80390393439601,2.71847231803133,2.68299781796922,2.68480186138776,2.70788250761242,2.72524097063889,2.69675179524869,2.69123978261516,2.71077284780816,2.67249538803955,2.62269500936104,2.6036241976442
